date,Low,High
2022-08-18,25729.02734375,26086.99609375
2022-08-19,25236.818359375,25997.50390625
2022-08-22,24923.595703125,25415.802734375
2022-08-23,24744.611328125,25192.072265625
2022-08-24,25192.072265625,25550.041015625
2022-08-25,25147.326171875,25684.279296875
2022-08-26,25371.056640625,25863.265625
2022-08-29,24699.865234375,25236.818359375
2022-08-30,24968.341796875,25550.041015625
2022-08-31,24968.341796875,25505.294921875
2022-09-05,24968.341796875,25371.056640625
2022-09-06,24968.341796875,25639.533203125
2022-09-07,24476.134765625,25415.802734375
2022-09-08,24028.673828125,24699.865234375
2022-09-09,23581.212890625,24341.896484375
2022-09-12,24162.912109375,24386.642578125
2022-09-13,24207.658203125,24744.611328125
2022-09-14,24073.419921875,24341.896484375
2022-09-15,24073.419921875,24431.388671875
2022-09-16,23446.97265625,24073.419921875
2022-09-19,22596.796875,23402.2265625
2022-09-20,22910.01953125,23267.98828125
2022-09-21,22820.52734375,23223.2421875
2022-09-22,22373.06640625,22910.01953125
2022-09-23,22373.06640625,22910.01953125
2022-09-26,20806.951171875,22104.58984375
2022-09-27,20851.697265625,21388.65234375
2022-09-28,20851.697265625,21254.4140625
2022-09-29,20225.251953125,21388.65234375
2022-09-30,20091.013671875,20806.951171875
2022-10-03,19330.330078125,20583.220703125
2022-10-04,18345.9140625,20314.744140625
2022-10-05,19061.853515625,19867.283203125
2022-10-06,19017.107421875,19912.029296875
2022-10-07,17853.70703125,19061.853515625
2022-10-10,17450.9921875,18748.62890625
2022-10-11,17450.9921875,18569.64453125
2022-10-12,17808.9609375,18927.61328125
2022-10-13,18927.61328125,20046.267578125
2022-10-14,20091.013671875,20538.474609375
2022-10-17,19598.806640625,20359.490234375
2022-10-18,20448.982421875,20941.189453125
2022-10-19,20180.505859375,20896.443359375
2022-10-20,20269.998046875,21209.666015625
2022-10-21,19375.076171875,20806.951171875
2022-10-24,18614.390625,19688.298828125
2022-10-25,18748.62890625,20091.013671875
2022-10-26,20001.521484375,20762.205078125
2022-10-27,20135.759765625,21433.3984375
2022-10-28,21478.14453125,22283.57421875
2022-10-31,20896.443359375,22059.84375
2022-11-01,21836.11328125,22775.78125
2022-11-02,21343.90625,21970.3515625
2022-11-03,21030.681640625,21567.63671875
2022-11-04,19688.298828125,21925.60546875
2022-11-07,20627.966796875,21925.60546875
2022-11-08,20583.220703125,21612.3828125
2022-11-09,21478.14453125,22238.828125
2022-11-10,20359.490234375,21746.62109375
2022-11-11,20941.189453125,21746.62109375
2022-11-14,20359.490234375,21791.3671875
2022-11-15,19912.029296875,21388.65234375
2022-11-16,19912.029296875,22283.57421875
2022-11-17,22059.84375,23089.00390625
2022-11-18,21030.681640625,22373.06640625
2022-11-21,21567.63671875,22194.08203125
2022-11-22,21030.681640625,22283.57421875
2022-11-23,21299.16015625,22149.3359375
2022-11-24,21299.16015625,22015.09765625
2022-11-25,22059.84375,23089.00390625
2022-11-28,23357.48046875,24565.626953125
2022-11-29,23357.48046875,24520.880859375
2022-11-30,23849.689453125,25057.833984375
2022-12-01,23267.98828125,24789.357421875
2022-12-02,23312.734375,25013.087890625
2022-12-05,24878.849609375,25594.787109375
2022-12-06,24028.673828125,25594.787109375
2022-12-07,23939.181640625,24878.849609375
2022-12-08,24520.880859375,25863.265625
2022-12-09,24207.658203125,25102.580078125
2022-12-12,24565.626953125,25236.818359375
2022-12-13,24252.404296875,25236.818359375
2022-12-14,24923.595703125,25460.548828125
2022-12-15,24968.341796875,25281.564453125
2022-12-16,24834.103515625,25281.564453125
2022-12-19,24655.119140625,25505.294921875
2022-12-20,23804.943359375,25057.833984375
2022-12-21,24162.912109375,25057.833984375
2022-12-22,24610.373046875,25192.072265625
2022-12-23,24431.388671875,25013.087890625
2022-12-26,23267.98828125,24789.357421875
2022-12-27,23267.98828125,23939.181640625
2022-12-28,23536.466796875,24341.896484375
2022-12-29,24073.419921875,24610.373046875
2022-12-30,23939.181640625,24476.134765625
2023-01-03,24386.642578125,25057.833984375
2023-01-04,24968.341796875,25863.265625
2023-01-05,25281.564453125,25729.02734375
2023-01-06,25102.580078125,26176.48828125
2023-01-09,25684.279296875,26042.25
2023-01-10,25550.041015625,26131.7421875
2023-01-11,25594.787109375,26086.99609375
2023-01-12,25729.02734375,26131.7421875
2023-01-13,25415.802734375,26131.7421875
2023-01-16,25863.265625,26847.6796875
2023-01-17,26937.171875,27429.37890625
2023-01-18,27205.6484375,27608.36328125
2023-01-19,26981.91796875,27832.09375
2023-01-27,27026.6640625,27966.333984375
2023-01-30,26579.203125,26981.91796875
2023-01-31,26400.21875,27295.140625
2023-02-01,25505.294921875,27429.37890625
2023-02-02,25684.279296875,26355.47265625
2023-02-03,25997.50390625,26310.7265625
2023-02-06,25550.041015625,26758.1875
2023-02-07,26086.99609375,27026.6640625
2023-02-08,26131.7421875,27026.6640625
2023-02-09,26310.7265625,27026.6640625
2023-02-10,26042.25,26668.6953125
2023-02-13,25773.7734375,26221.234375
2023-02-14,25684.279296875,26310.7265625
2023-02-15,25594.787109375,26265.98046875
2023-02-16,25908.01171875,26802.93359375
2023-02-17,26310.7265625,26758.1875
2023-02-20,26579.203125,27250.39453125
2023-02-21,26713.44140625,27295.140625
2023-02-22,25863.265625,26579.203125
2023-02-23,25326.310546875,25952.7578125
2023-02-24,25281.564453125,25863.265625
2023-02-27,24565.626953125,25236.818359375
2023-02-28,24520.880859375,25057.833984375
2023-03-01,24252.404296875,25281.564453125
2023-03-02,24834.103515625,25371.056640625
2023-03-03,24565.626953125,25057.833984375
2023-03-06,24923.595703125,25729.02734375
2023-03-07,25371.056640625,25952.7578125
2023-03-08,25460.548828125,26400.21875
2023-03-09,26176.48828125,26579.203125
2023-03-10,25684.279296875,26176.48828125
2023-03-13,25594.787109375,26310.7265625
2023-03-14,25371.056640625,26176.48828125
2023-03-15,25997.50390625,26489.7109375
2023-03-16,25505.294921875,26131.7421875
2023-03-17,25773.7734375,26221.234375
2023-03-20,25057.833984375,25908.01171875
2023-03-21,25057.833984375,25594.787109375
2023-03-22,25236.818359375,25684.279296875
2023-03-23,25147.326171875,25684.279296875
2023-03-24,25326.310546875,25818.51953125
2023-03-27,25326.310546875,25863.265625
2023-03-28,25729.02734375,25952.7578125
2023-03-29,25773.7734375,25997.50390625
2023-03-30,25773.7734375,26131.7421875
2023-03-31,25684.279296875,26131.7421875
2023-04-03,26310.7265625,26892.42578125
2023-04-04,26444.96484375,26802.93359375
2023-04-05,26265.98046875,26937.171875
2023-04-06,26444.96484375,26847.6796875
2023-04-07,26221.234375,26444.96484375
2023-04-10,26221.234375,26579.203125
2023-04-11,26131.7421875,26489.7109375
2023-04-12,26310.7265625,26579.203125
2023-04-13,26042.25,26400.21875
2023-04-14,26042.25,26400.21875
2023-04-17,25773.7734375,26221.234375
2023-04-18,25952.7578125,26221.234375
2023-04-19,25639.533203125,26086.99609375
2023-04-20,25415.802734375,25729.02734375
2023-04-21,25505.294921875,25729.02734375
2023-04-24,25236.818359375,26131.7421875
2023-04-25,25505.294921875,25952.7578125
2023-04-26,25013.087890625,25773.7734375
2023-04-27,25371.056640625,25684.279296875
2023-04-28,25505.294921875,25818.51953125
2023-05-04,25236.818359375,25594.787109375
2023-05-05,24878.849609375,25326.310546875
2023-05-08,24923.595703125,25102.580078125
2023-05-09,25057.833984375,25281.564453125
2023-05-10,25013.087890625,25281.564453125
2023-05-11,25281.564453125,25460.548828125
2023-05-12,25192.072265625,25415.802734375
2023-05-15,25147.326171875,25639.533203125
2023-05-16,25013.087890625,25281.564453125
2023-05-17,24610.373046875,25147.326171875
2023-05-18,24610.373046875,24968.341796875
2023-05-19,24744.611328125,25236.818359375
2023-05-22,25013.087890625,25236.818359375
2023-05-23,24789.357421875,25147.326171875
2023-05-24,24699.865234375,25057.833984375
2023-05-25,24655.119140625,24878.849609375
2023-05-26,24610.373046875,24878.849609375
2023-05-29,24878.849609375,25192.072265625
2023-05-30,24968.341796875,25192.072265625
2023-05-31,24878.849609375,25102.580078125
2023-06-01,24923.595703125,25147.326171875
2023-06-02,25057.833984375,25729.02734375
2023-06-05,25639.533203125,25997.50390625
2023-06-06,25594.787109375,25952.7578125
2023-06-07,25729.02734375,26131.7421875
2023-06-08,25550.041015625,25952.7578125
2023-06-09,25147.326171875,25639.533203125
2023-06-12,24923.595703125,25460.548828125
2023-06-13,25236.818359375,25460.548828125
2023-06-14,25460.548828125,26131.7421875
2023-06-15,25684.279296875,26265.98046875
2023-06-16,25505.294921875,26131.7421875
2023-06-19,25550.041015625,25818.51953125
2023-06-20,25550.041015625,26131.7421875
2023-06-21,25818.51953125,26221.234375
2023-06-22,26131.7421875,26534.45703125
2023-06-23,26086.99609375,26444.96484375
2023-06-26,25863.265625,26355.47265625
2023-06-27,25952.7578125,26265.98046875
2023-06-28,26265.98046875,27026.6640625
2023-06-29,26400.21875,26937.171875
2023-06-30,26265.98046875,26623.94921875
2023-07-03,26131.7421875,26489.7109375
2023-07-04,25997.50390625,26400.21875
2023-07-05,26265.98046875,26579.203125
2023-07-06,25818.51953125,26489.7109375
2023-07-07,25997.50390625,26489.7109375
2023-07-10,26400.21875,26668.6953125
2023-07-11,26802.93359375,27384.6328125
2023-07-12,26668.6953125,27205.6484375
2023-07-13,26713.44140625,27026.6640625
2023-07-14,26310.7265625,27026.6640625
2023-07-17,26444.96484375,26802.93359375
2023-07-18,26579.203125,26847.6796875
2023-07-19,26400.21875,26892.42578125
2023-07-20,26444.96484375,26758.1875
2023-07-21,26400.21875,26668.6953125
2023-07-24,26623.94921875,26937.171875
2023-07-25,26713.44140625,27116.15625
2023-07-26,26579.203125,26892.42578125
2023-07-27,26221.234375,26758.1875
2023-07-28,26221.234375,26400.21875
2023-07-31,26489.7109375,26847.6796875
2023-08-01,26937.171875,27563.6171875
2023-08-02,27295.140625,27876.83984375
2023-08-03,27474.125,27832.09375
2023-08-04,27429.37890625,27742.6015625
2023-08-07,27966.333984375,29174.478515625
2023-08-08,28906.001953125,29398.208984375
2023-08-09,28682.271484375,29174.478515625
2023-08-10,28279.556640625,29219.224609375
2023-08-11,28011.080078125,28771.763671875
2023-08-14,28369.048828125,28995.494140625
2023-08-15,28682.271484375,28995.494140625
2023-08-16,28548.033203125,29263.970703125
2023-08-17,28861.255859375,29442.955078125
2023-08-18,27474.125,29040.240234375
2023-08-21,27384.6328125,28906.001953125
2023-08-22,27653.109375,28682.271484375
2023-08-23,27787.34765625,28413.794921875
2023-08-24,27832.09375,28548.033203125
2023-08-25,27787.34765625,28413.794921875
2023-08-28,27742.6015625,28011.080078125
2023-08-29,27966.333984375,28458.541015625
2023-08-30,28145.318359375,28727.017578125
2023-08-31,28771.763671875,29174.478515625
2023-09-05,29084.986328125,29532.447265625
2023-09-06,28861.255859375,29308.716796875
2023-09-07,29219.224609375,29800.923828125
2023-09-08,28906.001953125,29263.970703125
2023-09-11,28458.541015625,29308.716796875
2023-09-12,28413.794921875,28906.001953125
2023-09-13,28592.779296875,29308.716796875
2023-09-14,29308.716796875,30114.146484375
2023-09-15,29219.224609375,29979.908203125
2023-09-18,28458.541015625,29308.716796875
2023-09-19,28234.810546875,28861.255859375
2023-09-20,28413.794921875,28950.748046875
2023-09-21,28369.048828125,28771.763671875
2023-09-22,27742.6015625,28413.794921875
2023-09-25,26668.6953125,28369.048828125
2023-09-26,26623.94921875,27608.36328125
2023-09-27,26847.6796875,27742.6015625
2023-09-28,25818.51953125,27742.6015625
2023-09-29,26892.42578125,27787.34765625
2023-10-02,25013.087890625,27160.90234375
2023-10-03,25729.02734375,26400.21875
2023-10-04,25594.787109375,26042.25
2023-10-05,25147.326171875,26086.99609375
2023-10-06,24923.595703125,25729.02734375
2023-10-09,25639.533203125,26131.7421875
2023-10-10,26131.7421875,26444.96484375
2023-10-11,25997.50390625,26400.21875
2023-10-12,26265.98046875,26623.94921875
2023-10-13,25952.7578125,26489.7109375
2023-10-16,25773.7734375,26221.234375
2023-10-17,25594.787109375,26086.99609375
2023-10-18,25102.580078125,25773.7734375
2023-10-19,25057.833984375,25594.787109375
2023-10-20,24968.341796875,26623.94921875
2023-10-23,25773.7734375,26310.7265625
2023-10-24,25997.50390625,26400.21875
2023-10-25,25908.01171875,26400.21875
2023-10-26,24655.119140625,25550.041015625
2023-10-27,24834.103515625,25460.548828125
2023-10-30,24744.611328125,25236.818359375
2023-10-31,24699.865234375,25057.833984375
2023-11-01,24431.388671875,24878.849609375
2023-11-02,24699.865234375,25505.294921875
2023-11-03,25057.833984375,25460.548828125
2023-11-06,25371.056640625,25684.279296875
2023-11-07,25326.310546875,25684.279296875
2023-11-08,25281.564453125,26176.48828125
2023-11-09,26131.7421875,26623.94921875
2023-11-10,25908.01171875,26310.7265625
2023-11-13,26131.7421875,26444.96484375
2023-11-14,26489.7109375,26937.171875
2023-11-15,26937.171875,27384.6328125
2023-11-16,26758.1875,27116.15625
2023-11-17,26355.47265625,27116.15625
2023-11-20,26042.25,26623.94921875
2023-11-21,26310.7265625,26713.44140625
2023-11-22,26265.98046875,26579.203125
2023-11-23,26131.7421875,26623.94921875
2023-11-24,25684.279296875,26489.7109375
2023-11-27,26042.25,26534.45703125
2023-11-28,25818.51953125,26221.234375
2023-11-29,26131.7421875,26444.96484375
2023-11-30,26150.0,26700.0
2023-12-01,26000.0,26450.0
2023-12-04,26250.0,26600.0
2023-12-05,26500.0,26700.0
2023-12-06,26500.0,26700.0
2023-12-07,26550.0,27100.0
2023-12-08,26700.0,27100.0
2023-12-11,26700.0,27050.0
2023-12-12,26700.0,27000.0
2023-12-13,26700.0,27350.0
2023-12-14,26450.0,26950.0
2023-12-15,26350.0,26850.0
2023-12-18,26050.0,26700.0
2023-12-19,25950.0,26500.0
2023-12-20,26200.0,26600.0
2023-12-21,26250.0,26600.0
2023-12-22,26350.0,26600.0
2023-12-25,26500.0,26900.0
2023-12-26,26800.0,26950.0
2023-12-27,26750.0,26900.0
2023-12-28,26750.0,27100.0
2023-12-29,27100.0,27350.0
2024-01-02,27050.0,27250.0
2024-01-03,27050.0,27600.0
2024-01-04,27550.0,29500.0
2024-01-05,28700.0,29150.0
2024-01-08,29050.0,29800.0
2024-01-09,29300.0,30150.0
2024-01-10,29850.0,31150.0
2024-01-11,30400.0,31500.0
2024-01-12,30600.0,31850.0
2024-01-15,31000.0,31700.0
2024-01-16,30800.0,31400.0
2024-01-17,31000.0,31500.0
2024-01-19,31450.0,32600.0
2024-01-22,31950.0,32650.0
2024-01-23,31900.0,32800.0
2024-01-24,31900.0,32400.0
2024-01-25,31600.0,32100.0
2024-01-26,31950.0,32250.0
2024-01-29,32000.0,32750.0
2024-01-30,32050.0,32450.0
2024-01-31,31300.0,32500.0
2024-02-01,31450.0,32100.0
2024-02-02,31550.0,32150.0
2024-02-05,31750.0,33900.0
2024-02-06,33850.0,34450.0
2024-02-07,34400.0,36300.0
2024-02-15,35000.0,35800.0
2024-02-16,34650.0,35300.0
2024-02-19,34500.0,35500.0
2024-02-20,34700.0,35600.0
2024-02-21,35050.0,36200.0
2024-02-22,35250.0,35750.0
2024-02-23,35000.0,37150.0
2024-02-26,35100.0,35850.0
2024-02-27,35450.0,36300.0
2024-02-28,35650.0,36450.0
2024-02-29,35200.0,36300.0
2024-03-01,35000.0,35700.0
2024-03-04,35150.0,36900.0
2024-03-05,35750.0,36450.0
2024-03-06,35650.0,36950.0
2024-03-07,35450.0,36050.0
2024-03-08,34500.0,35850.0
2024-03-11,33900.0,34750.0
2024-03-12,33950.0,34600.0
2024-03-13,34200.0,35150.0
2024-03-14,34200.0,35200.0
2024-03-15,33950.0,35400.0
2024-03-18,32350.0,35000.0
2024-03-19,32950.0,33800.0
2024-03-20,33000.0,34500.0
2024-03-21,34050.0,34900.0
2024-03-22,35000.0,36400.0
2024-03-25,34500.0,35700.0
2024-03-26,34650.0,35400.0
2024-03-27,34800.0,35500.0
2024-03-28,35300.0,35900.0
2024-03-29,35150.0,35750.0
2024-04-01,34750.0,35400.0
2024-04-02,34100.0,35200.0
2024-04-03,33900.0,35000.0
2024-04-04,33500.0,34300.0
2024-04-05,33100.0,33600.0
2024-04-08,32950.0,34250.0
2024-04-09,33550.0,34250.0
2024-04-10,33650.0,34350.0
2024-04-11,33250.0,33700.0
2024-04-12,33650.0,36050.0
2024-04-15,33400.0,36300.0
2024-04-16,32800.0,34050.0
2024-04-17,32650.0,34250.0
2024-04-19,31250.0,32750.0
2024-04-22,31700.0,32400.0
2024-04-23,31150.0,32500.0
2024-04-24,31700.0,32950.0
2024-04-25,32250.0,33000.0
2024-04-26,32150.0,33150.0
2024-05-02,32000.0,32800.0
2024-05-03,32150.0,32850.0
2024-05-06,32350.0,33250.0
2024-05-07,32800.0,33250.0
2024-05-08,32350.0,33000.0
2024-05-09,32450.0,33400.0
2024-05-10,32550.0,33150.0
2024-05-13,32250.0,32850.0
2024-05-14,32250.0,32700.0
2024-05-15,32250.0,33000.0
2024-05-16,32550.0,33700.0
2024-05-17,32900.0,33400.0
2024-05-20,33050.0,33900.0
2024-05-21,33350.0,34100.0
2024-05-22,32700.0,33900.0
2024-05-23,32600.0,33250.0
2024-05-24,32300.0,33900.0
2024-05-27,32100.0,32700.0
2024-05-28,31700.0,32500.0
2024-05-29,31650.0,32200.0
2024-05-30,31350.0,32100.0
2024-05-31,31800.0,32200.0
2024-06-03,32050.0,32800.0
2024-06-04,32450.0,32950.0
2024-06-05,32400.0,32950.0
2024-06-06,32350.0,32700.0
2024-06-07,32650.0,32900.0
2024-06-10,32900.0,33950.0
2024-06-11,33150.0,33950.0
2024-06-12,32850.0,33650.0
2024-06-13,33500.0,34150.0
2024-06-14,32800.0,33950.0
2024-06-17,32300.0,32950.0
2024-06-18,32350.0,32850.0
2024-06-19,31950.0,32550.0
2024-06-20,32000.0,32550.0
2024-06-21,32150.0,32450.0
2024-06-24,31550.0,32350.0
2024-06-25,31450.0,31900.0
2024-06-26,31050.0,31650.0
2024-06-27,31150.0,31400.0
2024-06-28,31000.0,31450.0
2024-07-01,30850.0,32000.0
2024-07-02,31900.0,32350.0
2024-07-03,32050.0,32500.0
2024-07-04,32050.0,32500.0
2024-07-05,32100.0,32850.0
2024-07-08,32300.0,32750.0
2024-07-09,32400.0,32800.0
2024-07-10,32400.0,32850.0
2024-07-11,32200.0,32600.0
2024-07-12,31900.0,32300.0
2024-07-15,32000.0,32200.0
2024-07-16,32100.0,32850.0
2024-07-17,32550.0,33800.0
2024-07-18,32750.0,33450.0
2024-07-19,32750.0,33800.0
2024-07-22,33150.0,34100.0
2024-07-23,32050.0,33700.0
2024-07-24,31700.0,32500.0
2024-07-25,31400.0,32000.0
2024-07-26,31550.0,32150.0
2024-07-29,32100.0,32350.0
2024-07-30,31800.0,32100.0
2024-07-31,31800.0,32300.0
2024-08-01,31300.0,32450.0
2024-08-02,30250.0,31550.0
2024-08-05,30000.0,30950.0
2024-08-06,29950.0,30600.0
2024-08-07,30050.0,30650.0
2024-08-08,30050.0,30450.0
2024-08-09,30350.0,31500.0
2024-08-12,31200.0,31750.0
2024-08-13,31350.0,31850.0
2024-08-14,31600.0,32000.0
2024-08-15,31450.0,31950.0
2024-08-16,31800.0,32500.0
2024-08-19,32350.0,32700.0
2024-08-20,32600.0,33350.0
2024-08-21,33000.0,34200.0
2024-08-22,34300.0,35000.0
2024-08-23,34150.0,34950.0
2024-08-26,34400.0,35000.0
2024-08-28,34500.0,34950.0
2024-08-29,34500.0,35350.0
2024-08-30,34650.0,35100.0
2024-09-04,34450.0,35300.0
2024-09-05,34600.0,35500.0
2024-09-06,34600.0,35500.0
2024-09-09,35000.0,35450.0
2024-09-10,34800.0,35550.0
2024-09-11,34450.0,35100.0
2024-09-12,34700.0,35250.0
2024-09-13,34650.0,35000.0
2024-09-16,34500.0,34950.0
2024-09-17,34350.0,34950.0
2024-09-18,34800.0,36300.0
2024-09-19,35600.0,36200.0
2024-09-20,35950.0,36650.0
2024-09-23,35650.0,36300.0
2024-09-24,35650.0,36200.0
2024-09-25,36000.0,36600.0
2024-09-26,35450.0,36450.0
2024-09-27,36450.0,37550.0
2024-09-30,36650.0,37200.0
2024-10-01,36350.0,37100.0
2024-10-02,35950.0,36450.0
2024-10-03,35900.0,36750.0
2024-10-04,35600.0,36150.0
2024-10-07,35500.0,35950.0
2024-10-08,35550.0,36150.0
2024-10-09,35700.0,36600.0
2024-10-10,36050.0,36650.0
2024-10-11,35800.0,36300.0
2024-10-14,36050.0,36450.0
2024-10-15,36100.0,36800.0
2024-10-16,35900.0,36450.0
2024-10-17,36050.0,36550.0
2024-10-18,36250.0,36900.0
2024-10-21,35500.0,36350.0
2024-10-22,34800.0,35650.0
2024-10-23,34750.0,35150.0
2024-10-24,34050.0,35150.0
2024-10-25,34500.0,34800.0
2024-10-28,34550.0,34800.0
2024-10-29,34700.0,34950.0
2024-10-31,34800.0,35750.0
2024-11-01,35500.0,35950.0
2024-11-04,35350.0,35950.0
2024-11-06,35100.0,35900.0
2024-11-07,35600.0,36150.0
2024-11-08,34800.0,36000.0
2024-11-11,33850.0,35000.0
2024-11-12,34200.0,34850.0
2024-11-13,33950.0,34500.0
2024-11-14,33600.0,34300.0
2024-11-15,32800.0,33600.0
2024-11-18,32700.0,33650.0
2024-11-19,33000.0,33600.0
2024-11-20,33050.0,34000.0
2024-11-21,33600.0,35000.0
2024-11-22,34700.0,35200.0
2024-11-25,34700.0,35100.0
2024-11-26,34900.0,35350.0
2024-11-27,34950.0,35300.0
2024-11-28,34950.0,35400.0
2024-11-29,35250.0,35850.0
2024-12-02,35700.0,36000.0
2024-12-03,35450.0,35950.0
2024-12-04,35300.0,35700.0
2024-12-05,35050.0,36500.0
2024-12-06,36250.0,36650.0
2024-12-09,36050.0,36500.0
2024-12-10,36100.0,36500.0
2024-12-11,36200.0,36600.0
2024-12-12,36200.0,36800.0
2024-12-13,36100.0,36500.0
2024-12-16,36200.0,36700.0
2024-12-17,36050.0,36350.0
2024-12-18,35800.0,36400.0
2024-12-19,35600.0,36200.0
2024-12-20,35700.0,36150.0
2024-12-23,36100.0,36300.0
2024-12-24,35900.0,36200.0
2024-12-25,36200.0,38700.0
2024-12-26,38000.0,38400.0
2024-12-27,38000.0,38800.0
2024-12-30,38350.0,38900.0
2024-12-31,37800.0,38700.0
2025-01-02,37600.0,38300.0
2025-01-03,37200.0,38000.0
2025-01-06,37050.0,37650.0
2025-01-07,37150.0,38000.0
2025-01-08,37250.0,37900.0
2025-01-09,37250.0,37900.0
2025-01-10,37200.0,38200.0
2025-01-13,36200.0,37700.0
2025-01-14,36900.0,37900.0
2025-01-15,36600.0,37100.0
2025-01-16,36400.0,37200.0
2025-01-17,36600.0,37200.0
2025-01-20,37150.0,37700.0
2025-01-21,37050.0,37800.0
2025-01-22,37250.0,37600.0
2025-01-23,37300.0,38200.0
2025-01-24,37750.0,38150.0
2025-02-03,37800.0,38600.0
2025-02-04,38050.0,39750.0
2025-02-05,39100.0,39700.0
2025-02-06,39200.0,39850.0
2025-02-07,39250.0,41200.0
2025-02-10,40050.0,41100.0
2025-02-11,40150.0,40900.0
2025-02-12,40400.0,40800.0
2025-02-13,40300.0,41300.0
2025-02-14,40500.0,41350.0
2025-02-17,40150.0,40650.0
2025-02-18,40050.0,41000.0
2025-02-19,40450.0,40950.0
2025-02-20,40450.0,41050.0
2025-02-21,40500.0,41500.0
2025-02-24,41350.0,41950.0
2025-02-25,41400.0,42100.0
2025-02-26,41100.0,41800.0
2025-02-27,40850.0,41550.0
2025-02-28,41000.0,41600.0
2025-03-03,40850.0,41250.0
2025-03-04,40800.0,41800.0
2025-03-05,41150.0,42250.0
2025-03-06,41200.0,41750.0
2025-03-07,41650.0,42400.0
2025-03-10,42100.0,42700.0
2025-03-11,41800.0,42600.0
2025-03-12,42300.0,43300.0
2025-03-13,42150.0,42700.0
2025-03-14,41800.0,42300.0
2025-03-17,42200.0,42600.0
2025-03-18,41950.0,42900.0
2025-03-19,41400.0,42000.0
2025-03-20,41000.0,41800.0
2025-03-21,41050.0,41650.0
2025-03-24,41100.0,41800.0
2025-03-25,41700.0,42300.0
2025-03-26,41600.0,42450.0
2025-03-27,41250.0,41750.0
2025-03-28,41150.0,41550.0
2025-03-31,40900.0,41450.0
2025-04-01,41050.0,41850.0
2025-04-02,41700.0,42300.0
2025-04-03,39050.0,40700.0
2025-04-04,36350.0,38700.0
2025-04-08,36000.0,38200.0
2025-04-09,33800.0,37000.0
2025-04-10,36150.0,36150.0
2025-04-11,36550.0,38500.0
2025-04-14,37850.0,38600.0
2025-04-15,37200.0,38000.0
2025-04-16,37200.0,38100.0
2025-04-17,36650.0,37350.0
2025-04-18,37450.0,38050.0
2025-04-21,36700.0,37850.0
2025-04-22,34650.0,37150.0
2025-04-23,37000.0,37650.0
2025-04-24,36850.0,37450.0
2025-04-25,37050.0,37500.0
2025-04-28,36700.0,37250.0
2025-04-29,36700.0,37200.0
2025-05-05,37050.0,37500.0
2025-05-06,37200.0,37850.0
2025-05-07,37150.0,37550.0
2025-05-08,37200.0,37600.0
2025-05-09,37400.0,37800.0
2025-05-12,37450.0,37950.0
2025-05-13,38100.0,39400.0
2025-05-14,39100.0,39600.0
2025-05-15,39250.0,40150.0
2025-05-16,39000.0,39800.0
2025-05-19,38550.0,39200.0
2025-05-20,38700.0,39500.0
2025-05-21,39300.0,40400.0
2025-05-22,38650.0,39500.0
2025-05-23,38600.0,39000.0
2025-05-26,38000.0,39250.0
2025-05-27,39000.0,39600.0
2025-05-28,39500.0,39750.0
